Rxn,Rxn_Name,Rule,Pathway,Formula
r1641,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-cysteine + L-isoleucine  <=> L-cysteine + L-isoleucine "
r1642,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-leucine + L-proline  <=> L-proline + L-leucine "
r1643,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-asparagine + L-leucine  <=> L-asparagine + L-leucine "
r1644,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-leucine + L-valine  <=> L-valine + L-leucine "
r1645,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-threonine + L-leucine  <=> L-threonine + L-leucine "
r1646,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-leucine + L-homoserine  <=> L-homoserine + L-leucine "
r1647,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-leucine + L-isoleucine  <=> L-isoleucine + L-leucine "
r1648,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-asparagine + L-proline  <=> L-asparagine + L-proline "
r1649,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-proline + L-valine  <=> L-valine + L-proline "
r1650,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-threonine + L-proline  <=> L-threonine + L-proline "
r1651,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-proline + L-homoserine  <=> L-homoserine + L-proline "
r1652,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-proline + L-isoleucine  <=> L-isoleucine + L-proline "
r1653,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-asparagine + L-valine  <=> L-asparagine + L-valine "
r1654,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-asparagine + L-threonine  <=> L-asparagine + L-threonine "
r1655,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-asparagine + L-homoserine  <=> L-asparagine + L-homoserine "
r1656,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-asparagine + L-isoleucine  <=> L-asparagine + L-isoleucine "
r1657,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-threonine + L-valine  <=> L-threonine + L-valine "
r1658,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-valine + L-homoserine  <=> L-homoserine + L-valine "
r1659,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-valine + L-isoleucine  <=> L-isoleucine + L-valine "
r1660,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-threonine + L-homoserine  <=> L-threonine + L-homoserine "
r1661,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-threonine + L-isoleucine  <=> L-threonine + L-isoleucine "
r1662,"Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",SLC7A5,"Transport, extracellular","L-homoserine + L-isoleucine  <=> L-isoleucine + L-homoserine "
r1664,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Ornithine + L-lysinium(1+)  <=> L-lysinium(1+) + Ornithine "
r1665,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","L-lysinium(1+) + L-histidine  <=> L-lysinium(1+) + L-histidine "
r1666,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","L-lysinium(1+) + L-citrulline  <=> L-lysinium(1+) + L-citrulline "
r1667,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Ornithine + L-argininium(1+)  <=> L-argininium(1+) + Ornithine "
r1668,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","L-argininium(1+) + L-histidine  <=> L-argininium(1+) + L-histidine "
r1669,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","L-argininium(1+) + L-citrulline  <=> L-argininium(1+) + L-citrulline "
r1670,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Ornithine + L-histidine  <=> Ornithine + L-histidine "
r1671,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","L-citrulline + L-histidine  <=> L-histidine + L-citrulline "
r1672,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + Glycine  -> Sodium + L-alanine + Glycine "
r1673,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + Glycine  -> Sodium + L-glutamine + Glycine "
r1674,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-serine  -> Sodium + Glycine + L-serine "
r1675,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-methionine  -> Sodium + Glycine + L-methionine "
r1676,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-tryptophan  -> Sodium + Glycine + L-tryptophan "
r1677,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-phenylalanine  -> Sodium + Glycine + L-phenylalanine "
r1678,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-tyrosine  -> Sodium + Glycine + L-tyrosine "
r1679,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + Glycine  -> Sodium + L-cysteine + Glycine "
r1680,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-leucine  -> Sodium + Glycine + L-leucine "
r1681,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-proline  -> Sodium + Glycine + L-proline "
r1682,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-asparagine + Glycine  -> Sodium + L-asparagine + Glycine "
r1683,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-valine  -> Sodium + Glycine + L-valine "
r1684,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-threonine  -> Sodium + Glycine + L-threonine "
r1685,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-homoserine  -> Sodium + Glycine + L-homoserine "
r1686,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-isoleucine  -> Sodium + Glycine + L-isoleucine "
r1687,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + Glycine  -> Sodium + L-alanine + Glycine "
r1690,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-methionine  -> Sodium + L-alanine + L-methionine "
r1691,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-tryptophan  -> Sodium + L-alanine + L-tryptophan "
r1692,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-phenylalanine  -> Sodium + L-alanine + L-phenylalanine "
r1693,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-tyrosine  -> Sodium + L-alanine + L-tyrosine "
r1695,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-leucine  -> Sodium + L-alanine + L-leucine "
r1696,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-proline  -> Sodium + L-alanine + L-proline "
r1698,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-valine  -> Sodium + L-alanine + L-valine "
r1700,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-homoserine  -> Sodium + L-alanine + L-homoserine "
r1701,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-isoleucine  -> Sodium + L-alanine + L-isoleucine "
r1702,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + Glycine  -> Sodium + L-glutamine + Glycine "
r1705,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-methionine  -> Sodium + L-glutamine + L-methionine "
r1706,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-tryptophan  -> Sodium + L-glutamine + L-tryptophan "
r1707,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-phenylalanine  -> Sodium + L-glutamine + L-phenylalanine "
r1708,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-tyrosine  -> Sodium + L-glutamine + L-tyrosine "
r1710,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-leucine  -> Sodium + L-glutamine + L-leucine "
r1711,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-proline  -> Sodium + L-glutamine + L-proline "
r1713,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-valine  -> Sodium + L-glutamine + L-valine "
r1715,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-homoserine  -> Sodium + L-glutamine + L-homoserine "
r1716,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-isoleucine  -> Sodium + L-glutamine + L-isoleucine "
r1717,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-serine  -> Sodium + Glycine + L-serine "
r1720,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-methionine  -> Sodium + L-serine + L-methionine "
r1721,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-tryptophan  -> Sodium + L-serine + L-tryptophan "
r1722,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-phenylalanine  -> Sodium + L-serine + L-phenylalanine "
r1723,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-tyrosine  -> Sodium + L-serine + L-tyrosine "
r1725,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-leucine  -> Sodium + L-serine + L-leucine "
r1726,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-proline  -> Sodium + L-serine + L-proline "
r1728,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-valine  -> Sodium + L-serine + L-valine "
r1730,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-homoserine  -> Sodium + L-serine + L-homoserine "
r1731,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-isoleucine  -> Sodium + L-serine + L-isoleucine "
r1732,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-methionine  -> Sodium + Glycine + L-methionine "
r1733,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-methionine  -> Sodium + L-alanine + L-methionine "
r1734,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-methionine  -> Sodium + L-glutamine + L-methionine "
r1735,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-methionine  -> Sodium + L-serine + L-methionine "
r1736,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-tryptophan  -> Sodium + L-methionine + L-tryptophan "
r1737,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-phenylalanine  -> Sodium + L-methionine + L-phenylalanine "
r1738,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-tyrosine  -> Sodium + L-methionine + L-tyrosine "
r1739,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-methionine  -> Sodium + L-cysteine + L-methionine "
r1740,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-leucine  -> Sodium + L-methionine + L-leucine "
r1741,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-proline  -> Sodium + L-methionine + L-proline "
r1742,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-asparagine + L-methionine  -> Sodium + L-asparagine + L-methionine "
r1743,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-valine  -> Sodium + L-methionine + L-valine "
r1744,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-threonine + L-methionine  -> Sodium + L-threonine + L-methionine "
r1745,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-homoserine  -> Sodium + L-methionine + L-homoserine "
r1746,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-isoleucine  -> Sodium + L-methionine + L-isoleucine "
r1747,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-tryptophan  -> Sodium + Glycine + L-tryptophan "
r1748,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-tryptophan  -> Sodium + L-alanine + L-tryptophan "
r1749,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-tryptophan  -> Sodium + L-glutamine + L-tryptophan "
r1750,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-tryptophan  -> Sodium + L-serine + L-tryptophan "
r1751,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-tryptophan  -> Sodium + L-methionine + L-tryptophan "
r1752,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tryptophan + L-phenylalanine  -> Sodium + L-phenylalanine + L-tryptophan "
r1753,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tryptophan + L-tyrosine  -> Sodium + L-tyrosine + L-tryptophan "
r1754,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-tryptophan  -> Sodium + L-cysteine + L-tryptophan "
r1755,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tryptophan + L-leucine  -> Sodium + L-leucine + L-tryptophan "
r1756,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tryptophan + L-proline  -> Sodium + L-proline + L-tryptophan "
r1757,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-asparagine + L-tryptophan  -> Sodium + L-asparagine + L-tryptophan "
r1758,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tryptophan + L-valine  -> Sodium + L-valine + L-tryptophan "
r1759,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-threonine + L-tryptophan  -> Sodium + L-threonine + L-tryptophan "
r1760,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tryptophan + L-homoserine  -> Sodium + L-homoserine + L-tryptophan "
r1761,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tryptophan + L-isoleucine  -> Sodium + L-isoleucine + L-tryptophan "
r1762,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-phenylalanine  -> Sodium + Glycine + L-phenylalanine "
r1763,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-phenylalanine  -> Sodium + L-alanine + L-phenylalanine "
r1764,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-phenylalanine  -> Sodium + L-glutamine + L-phenylalanine "
r1765,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-phenylalanine  -> Sodium + L-serine + L-phenylalanine "
r1766,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-phenylalanine  -> Sodium + L-methionine + L-phenylalanine "
r1767,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-phenylalanine + L-tryptophan  -> Sodium + L-tryptophan + L-phenylalanine "
r1768,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-phenylalanine + L-tyrosine  -> Sodium + L-tyrosine + L-phenylalanine "
r1769,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-phenylalanine  -> Sodium + L-cysteine + L-phenylalanine "
r1770,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-phenylalanine + L-leucine  -> Sodium + L-leucine + L-phenylalanine "
r1771,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-phenylalanine + L-proline  -> Sodium + L-proline + L-phenylalanine "
r1772,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-asparagine + L-phenylalanine  -> Sodium + L-asparagine + L-phenylalanine "
r1773,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-phenylalanine + L-valine  -> Sodium + L-valine + L-phenylalanine "
r1774,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-threonine + L-phenylalanine  -> Sodium + L-threonine + L-phenylalanine "
r1775,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-phenylalanine + L-homoserine  -> Sodium + L-homoserine + L-phenylalanine "
r1776,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-phenylalanine + L-isoleucine  -> Sodium + L-isoleucine + L-phenylalanine "
r1777,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-tyrosine  -> Sodium + Glycine + L-tyrosine "
r1778,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-alanine + L-tyrosine  -> Sodium + L-alanine + L-tyrosine "
r1779,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-glutamine + L-tyrosine  -> Sodium + L-glutamine + L-tyrosine "
r1780,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-serine + L-tyrosine  -> Sodium + L-serine + L-tyrosine "
r1781,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-methionine + L-tyrosine  -> Sodium + L-methionine + L-tyrosine "
r1782,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tyrosine + L-tryptophan  -> Sodium + L-tryptophan + L-tyrosine "
r1783,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tyrosine + L-phenylalanine  -> Sodium + L-phenylalanine + L-tyrosine "
r1784,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-tyrosine  -> Sodium + L-cysteine + L-tyrosine "
r1785,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tyrosine + L-leucine  -> Sodium + L-leucine + L-tyrosine "
r1786,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tyrosine + L-proline  -> Sodium + L-proline + L-tyrosine "
r1787,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-asparagine + L-tyrosine  -> Sodium + L-asparagine + L-tyrosine "
r1788,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tyrosine + L-valine  -> Sodium + L-valine + L-tyrosine "
r1789,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-threonine + L-tyrosine  -> Sodium + L-threonine + L-tyrosine "
r1790,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tyrosine + L-homoserine  -> Sodium + L-homoserine + L-tyrosine "
r1791,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-tyrosine + L-isoleucine  -> Sodium + L-isoleucine + L-tyrosine "
r1792,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + Glycine  -> Sodium + L-cysteine + Glycine "
r1796,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-methionine  -> Sodium + L-cysteine + L-methionine "
r1797,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-tryptophan  -> Sodium + L-cysteine + L-tryptophan "
r1798,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-phenylalanine  -> Sodium + L-cysteine + L-phenylalanine "
r1799,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-tyrosine  -> Sodium + L-cysteine + L-tyrosine "
r1800,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-leucine  -> Sodium + L-cysteine + L-leucine "
r1801,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-proline  -> Sodium + L-cysteine + L-proline "
r1803,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-valine  -> Sodium + L-cysteine + L-valine "
r1805,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-homoserine  -> Sodium + L-cysteine + L-homoserine "
r1806,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + L-cysteine + L-isoleucine  -> Sodium + L-cysteine + L-isoleucine "
r1807,"Y+LAT2 Utilized transport",SLC7A6,"Transport, extracellular","Sodium + Glycine + L-leucine  -> Sodium + Glycine + L-leucine "
