Var1,Var2
M03006[c],"Trans,Cis,Cis,Cis-2,13,16,19-Docosatetraenoyl Coenzyme A"
M01729[c],"Dodecanoylcarnitine"
M01729[m],"Dodecanoylcarnitine"
M03050[m],"Tridecanoyl Coenzyme A"
M02973[c],"Tetradecanoylcarnitine"
M02973[m],"Tetradecanoylcarnitine"
M00129[m],"9E-Tetradecenoyl Coenzyme A"
M02976[c],"Tetradecenoylcarnitine(9)"
M02976[m],"Tetradecenoylcarnitine(9)"
M01141[m],"5Z-Tetradecenoyl Coenzyme A"
M01191[m],"7Z-Hexadecenoyl Coenzyme A"
M02102[c],"Heptadecenoylcarnitine(7)"
M02102[m],"Heptadecenoylcarnitine(7)"
M00004[m],"10Z-Heptadecenoyl Coenzyme A"
M02103[c],"Heptadecenoylcarnitine(8)"
M02103[m],"Heptadecenoylcarnitine(8)"
M01237[m],"9Z-Heptadecenoyl Coenzyme A"
M00020[m],"13Z-Octadecenoyl Coenzyme A"
vacccrn[c],"Octadecenoylcarnitine(7)"
vacccrn[m],"Octadecenoylcarnitine(7)"
vacccoa[m],"11Z-Octadecenoyl Coenzyme A"
M00127[m],"9E-Octadecenoic Acid"
M02638[c],"Octadecenoylcarnitine(11)"
M02638[m],"Octadecenoylcarnitine(11)"
M00116[m],"7Z-Octadecenoyl Coenzyme A"
M02611[c],"Nonadecanoylcarnitine"
M02611[m],"Nonadecanoylcarnitine"
M02612[m],"Nonadecanoyl Coenzyme A"
M01776[c],"Eicosenoylcarnitine(7)"
M01776[m],"Eicosenoylcarnitine(7)"
M00018[m],"13Z-Eicosenoyl Coenzyme A"
M01777[c],"Eicosenoylcarnitine(9)"
M01777[m],"Eicosenoylcarnitine(9)"
CE5151[m],"11Z-Eicosenoyl Coenzyme A "
M01775[c],"Eicosenoylcarnitine(11)"
M01775[m],"Eicosenoylcarnitine(11)"
M01236[m],"9Z-Eicosenoyl Coenzyme A"
M00122[c],"8Z,11Z-Eicosadienoylcarnitine"
M00122[m],"8Z,11Z-Eicosadienoylcarnitine"
M00123[m],"8Z,11Z-Eicosadienoyl Coenzyme A"
M00100[c],"5Z,8Z,11Z-Eicosatrienoylcarnitine"
M00100[m],"5Z,8Z,11Z-Eicosatrienoylcarnitine"
M00101[m],"5Z,8Z,11Z-Eicosatrienoyl Coenzyme A"
M02051[c],"Heneicosanoylcarnitine"
M02051[m],"Heneicosanoylcarnitine"
M02052[m],"Heneicosanoyl Coenzyme A"
M01724[c],"Docosanoylcarnitine"
M01724[m],"Docosanoylcarnitine"
M01727[c],"Docosenoylcarnitine"
M01727[m],"Docosenoylcarnitine"
CE5155[m],"Docosenoyl Coenzyme A"
M01726[c],"Docosenoylcarnitine(11)"
M01726[m],"Docosenoylcarnitine(11)"
M00006[m],"11Z-Docosenoyl Coenzyme A"
M02637[c],"Octadecatrienoylcarnitine"
M02637[m],"Octadecatrienoylcarnitine"
M00011[c],"11Z,14Z,17Z-Eicosatrienoylcarnitine"
M00011[m],"11Z,14Z,17Z-Eicosatrienoylcarnitine"
M00012[m],"11Z,14Z,17Z-Eicosatrienoyl Coenzyme A"
M00342[c],"13Z,16Z,19Z-Docosatrienoylcarnitine"
M00342[m],"13Z,16Z,19Z-Docosatrienoylcarnitine"
M00343[m],"13Z,16Z,19Z-Docosatrienoyl Coenzyme A"
M00261[c],"10Z,13Z,16Z,19Z-Docosatetraenoylcarnitine"
M00261[m],"10Z,13Z,16Z,19Z-Docosatetraenoylcarnitine"
CE4854[m],"10Z,13Z,16Z,19Z-Docosatetraenoyl Coenzyme A"
M01770[c],"11Z,14Z-Eicosadienoylcarnitine"
M01770[m],"11Z,14Z-Eicosadienoylcarnitine"
CE4843[m],"(11Z,14Z)-Icosadienoyl Coenzyme A"
M00022[c],"13Z,16Z-Docosadienoylcarnitine"
M00022[m],"13Z,16Z-Docosadienoylcarnitine"
M00023[m],"13Z,16Z-Docosadienoyl Coenzyme A"
M00263[c],"10Z,13Z,16Z-Docosatrienoylcarnitine"
M00263[m],"10Z,13Z,16Z-Docosatrienoylcarnitine"
CE4847[m],"10Z,13Z,16Z-Docosatrienoyl Coenzyme A"
ddcacoa[r],"Lauroyl Coenzyme A"
M03050[r],"Tridecanoyl Coenzyme A"
tdcoa[r],"Myristoyl Coenzyme A"
M00129[r],"9E-Tetradecenoyl Coenzyme A"
HC10784[r],"Cis-Myrist-7-Enoyl Coenzyme A"
M01141[r],"5Z-Tetradecenoyl Coenzyme A"
ptdcacoa[r],"Pentadecanoyl Coenzyme A"
M01191[r],"7Z-Hexadecenoyl Coenzyme A"
hpdcacoa[r],"Heptadecanoyl Coenzyme A"
M00004[r],"10Z-Heptadecenoyl Coenzyme A"
M01237[r],"9Z-Heptadecenoyl Coenzyme A"
stcrn[r],"O-Octadecanoyl-R-Carnitine"
odecrn[r],"L-Oleoylcarnitine"
M00020[r],"13Z-Octadecenoyl Coenzyme A"
vacccoa[r],"11Z-Octadecenoyl Coenzyme A"
M00127[r],"9E-Octadecenoic Acid"
lneldccoa[r],"(6Z,9Z)-Octadecadienoyl Coenzyme A"
M02612[r],"Nonadecanoyl Coenzyme A"
arachcoa[r],"Arachidoyl Coenzyme A"
M01236[r],"9Z-Eicosenoyl Coenzyme A"
M00018[r],"13Z-Eicosenoyl Coenzyme A"
M00123[r],"8Z,11Z-Eicosadienoyl Coenzyme A"
M00101[r],"5Z,8Z,11Z-Eicosatrienoyl Coenzyme A"
M02052[r],"Heneicosanoyl Coenzyme A"
M01724[r],"Docosanoylcarnitine"
docoscoa[r],"Docosanoyl Coenzyme A"
M00006[r],"11Z-Docosenoyl Coenzyme A"
M02637[r],"Octadecatrienoylcarnitine"
strdnccrn[r],"6Z,9Z,12Z,15Z-Octadecatetraenoylcarnitine"
tmndnccrn[r],"5Z,8Z,11Z,14Z,17Z-Eicosapentaenoylcarnitine"
c226coa[r],"Cervonyl Coenzyme A"
M00012[r],"11Z,14Z,17Z-Eicosatrienoyl Coenzyme A"
M00343[r],"13Z,16Z,19Z-Docosatrienoyl Coenzyme A"
lnlncgcrn[r],"Gamma-Linolenoylcarnitine"
dlnlcgcrn[r],"8Z,11Z,14Z-Eicosatrienoylcarnitine"
dcsptn1coa[r],"(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl Coenzyme A"
M00023[r],"13Z,16Z-Docosadienoyl Coenzyme A"
M03047[r],"Tricosanoyl Coenzyme A"
ttccoa[r],"Tetracosanoyl Coenzyme A"
hexccoa[r],"Hexacosanoyl Coenzyme A"
M02112[r],"17Z-Hexacosenoyl Coenzyme A"
tetpent3coa[r],"(9Z,12Z,15Z,18Z,21Z)-Tetracosapentaenoyl Coenzyme A"
tettet6coa[r],"(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl Coenzyme A"
ddca[r],"Dodecanoic Acid"
M03051[r],"Tridecanoic Acid"
ttdca[r],"Tetradecanoic Acid"
M02745[r],"5Z-Tetradecenoic Acid"
ttdcea[r],"9E-Tetradecenoic Acid (N-C14:1)"
M00117[r],"7Z-Tetradecenoic Acid"
ptdca[r],"Pentadecanoic Acid"
M01197[r],"7Z-Hexadecenoic Acid"
hpdca[r],"Margaric Acid"
M00003[r],"10Z-Heptadecenoic Acid"
M01238[r],"9Z-Heptadecenoic Acid"
elaid[r],"(9E)-Octadecenoic Acid"
M00019[r],"13Z-Octadecenoic Acid"
vacc[r],"Vaccenic Acid"
lneldc[r],"Linoelaidic Acid (All Trans C18:2)"
M02613[r],"Nonadecanoic Acid"
arach[r],"Arachidic Acid"
CE2510[r],"11-Cis-Eicosenoate"
M00017[r],"13Z-Eicosenoic Acid"
M01235[r],"9Z-Eicosenoic Acid"
M01207[r],"8Z,11Z-Eicosadienoic Acid"
M02457[r],"5Z,8Z,11Z-Eicosatrienoic Acid"
M02053[r],"Heneicosanoic Acid"
doco13ac[r],"13-Docosenoate"
M01582[r],"11Z-Docosenoic Acid"
M03045[r],"Tricosanoic Acid"
lgnc[r],"Lignocerate"
nrvnc[r],"Nervonic Acid"
hexc[r],"Cerotic Acid"
M03153[r],"17Z-Hexacosenoic Acid"
eicostet[r],"Omega-3-Arachidonic Acid"
clpnd[r],"Docosapentaenoic Acid"
tetpent3[r],"9Z,12Z,15Z,18Z,21Z-Tetracosapentaenoic Acid"
crvnc[r],"Cervonic Acid, C22:6 N-3"
M00010[r],"11Z,14Z,17Z-Eicosatrienoic Acid"
M00341[r],"13Z,16Z,19Z-Docosatrienoic Acid"
adrn[r],"Adrenic Acid"
tettet6[r],"9Z,12Z,15Z,18Z-Tetracosatetraenoic Acid"
dcsptn1[r],"(4Z,7Z,10Z,13Z,16Z)-Docosa-4,7,10,13,16-Pentaenoic Acid"
M00008[r],"11Z,14Z-Eicosadienoic Acid"
M00021[r],"13Z,16Z-Docosadienoic Acid"
M03047[x],"Tricosanoyl Coenzyme A"
CE4855[x],"12Z,15Z,18Z,21Z-Tetracosatetraenoyl Coenzyme A"
M02112[x],"17Z-Hexacosenoyl Coenzyme A"
M00049[x],"(2E)-Hexacosenoyl Coenzyme A"
M00783[x],"3-Hydroxyhexacosanoyl Coenzyme A"
CE2245[x],"(2E)-Tetracosenoyl Coenzyme A"
CE2249[x],"3-Hydroxytetracosanoyl Coenzyme A"
CE2253[x],"3-Oxotetracosanoyl Coenzyme A"
CE2242[x],"(2E)-Docosenoyl Coenzyme A"
CE2246[x],"3-Hydroxydocosanoyl Coenzyme A"
CE2250[x],"3-Oxodocosanoyl Coenzyme A"
CE2243[x],"(2E)-Eicosenoyl Coenzyme A"
CE2247[x],"3-Hydroxyeicosanoyl Coenzyme A"
CE2251[x],"3-Oxoeicosanoyl Coenzyme A"
od2coa[x],"(2E)-Octadecenoyl Coenzyme A"
CE2248[x],"3-Hydroxyoctadecanoyl Coenzyme A"
HC01415[x],"(2E)-Octenoyl Coenzyme A"
HC01405[x],"3S-Hydroxy-Octanoyl Coenzyme A"
HC01406[x],"3-Oxo-Octanoyl Coenzyme A"
HC01407[x],"3S-Hydroxy-Hexanoyl Coenzyme A"
HC01408[x],"3-Oxo-Hexanoyl Coenzyme A"
CE2242[m],"(2E)-Docosenoyl Coenzyme A"
CE2246[m],"3-Hydroxydocosanoyl Coenzyme A"
CE2250[m],"3-Oxodocosanoyl Coenzyme A"
CE2243[m],"(2E)-Eicosenoyl Coenzyme A"
CE2247[m],"3-Hydroxyeicosanoyl Coenzyme A"
CE2251[m],"3-Oxoeicosanoyl Coenzyme A"
CE2248[m],"3-Hydroxyoctadecanoyl Coenzyme A"
3ohodcoa[m],"3-Oxooctadecanoyl Coenzyme A"
M00044[m],"(2E)-Heneicosenoyl Coenzyme A"
M00778[m],"3-Hydroxyheneicosanoyl Coenzyme A"
M00873[m],"3-Oxoheneicosanoyl Coenzyme A"
M00054[m],"(2E)-Nonadecenoyl Coenzyme A"
M00790[m],"3-Hydroxynonadecanoyl Coenzyme A"
M00887[m],"3-Oxononadecanoyl Coenzyme A"
M00046[m],"(2E)-Heptadecenoyl Coenzyme A"
M00780[m],"3-Hydroxyheptadecanoyl Coenzyme A"
M00875[m],"3-Oxoheptadecanoyl Coenzyme A"
M00061[m],"(2E)-Pentadecenoyl Coenzyme A"
M00795[m],"3-Hydroxypentadecanoyl Coenzyme A"
M00897[m],"3-Oxopentadecanoyl Coenzyme A"
M00069[m],"(2E)-Tridecenoyl Coenzyme A"
M00804[m],"3-Hydroxytridecanoyl Coenzyme A"
M00909[m],"3-Oxotridecanoyl Coenzyme A"
M00071[m],"(2E)-Undecenoyl Coenzyme A"
M00806[m],"3-Hydroxyundecanoyl Coenzyme A"
M00911[m],"3-Oxoundecanoyl Coenzyme A"
M00056[m],"(2E)-Nonenoyl Coenzyme A"
M00792[m],"3-Hydroxynonanoyl Coenzyme A"
M00889[m],"3-Oxononanoyl Coenzyme A"
M00048[m],"(2E)-Heptenoyl Coenzyme A"
M00782[m],"3-Hydroxyheptanoyl Coenzyme A"
M00877[m],"3-Oxoheptanoyl Coenzyme A"
M00063[m],"(2E)-Pentenoyl Coenzyme A"
M00797[m],"3-Hydroxypentanoyl Coenzyme A"
M00899[m],"3-Oxopentanoyl Coenzyme A"
CE5154[m],"Trans,Cis-2,13-Docosadienoyl Coenzyme A"
CE5153[m],"3(S)-Hydroxy-13Cis-Docosenoyl Coenzyme A"
CE5152[m],"3-Oxo-13Cis-Docosenoyl Coenzyme A"
CE5150[m],"Trans,Cis-2,11-Eicosadienoyl Coenzyme A"
CE5148[m],"3(S)-Hydroxy-11-Cis-Eicosenoyl Coenzyme A"
CE5144[m],"3-Oxo-11-Cis-Eicosenoyl Coenzyme A"
M03019[m],"Trans,Cis-Hexadeca-2,7-Dienoyl Coenzyme A"
M00172[m],"(S)-3-Hydroxy-7-Hexadecenoyl Coenzyme A"
M00849[m],"3-Oxo-7-Hexadecenoyl Coenzyme A"
M03022[m],"Trans,Cis-Myristo-2,5-Dienoyl Coenzyme A"
M01573[m],"Cis-(3S)-Hydroxytetradec-5-Enoyl Coenzyme A"
M00885[m],"3-Oxomyrist-5-Enoyl Coenzyme A"
M03014[m],"Trans,Cis-2,13-Eicosadienoyl Coenzyme A"
M00702[m],"3(S)-Hydroxy-13-Cis-Eicosenoyl Coenzyme A"
M00843[m],"3-Oxo-13-Cis-Eicosenoyl Coenzyme A"
M03024[m],"Trans,Cis-Octadeca-2,11-Dienoyl Coenzyme A"
M00170[m],"(S)-3-Hydroxy-11-Cis-Octadecenoyl Coenzyme A"
M00841[m],"3-Oxo-11-Cis-Octadecenoyl Coenzyme A"
M03016[x],"Trans,Cis-2,17-Hexacosadienoyl Coenzyme A"
M00715[x],"3(S)-Hydroxy-Hexacosenoyl Coenzyme A"
M00879[x],"3-Oxo-Hexacosenoyl Coenzyme A"
CE5158[x],"Trans,Cis-2,15-Tetracosadienoyl Coenzyme A"
CE5157[x],"3(S)-Hydroxy-Cis-15-Tetracosaenoyl Coenzyme A"
CE5156[x],"3-Oxo-Cis-15-Tetracosaenoyl Coenzyme A"
CE5155[x],"Docosenoyl Coenzyme A"
CE5154[x],"Trans,Cis-2,13-Docosadienoyl Coenzyme A"
CE5153[x],"3(S)-Hydroxy-13Cis-Docosenoyl Coenzyme A"
CE5152[x],"3-Oxo-13Cis-Docosenoyl Coenzyme A"
CE5151[x],"11Z-Eicosenoyl Coenzyme A "
CE5150[x],"Trans,Cis-2,11-Eicosadienoyl Coenzyme A"
CE5148[x],"3(S)-Hydroxy-11-Cis-Eicosenoyl Coenzyme A"
CE5144[x],"3-Oxo-11-Cis-Eicosenoyl Coenzyme A"
HC10856[x],"Trans,Cis-Octadeca-2,9-Dienoyl Coenzyme A"
HC10857[x],"(S)-3-Hydroxyoleyleoyl Coenzyme A"
HC10858[x],"3-Oxooleoyl Coenzyme A"
M01191[x],"7Z-Hexadecenoyl Coenzyme A"
M03019[x],"Trans,Cis-Hexadeca-2,7-Dienoyl Coenzyme A"
M00172[x],"(S)-3-Hydroxy-7-Hexadecenoyl Coenzyme A"
M00849[x],"3-Oxo-7-Hexadecenoyl Coenzyme A"
M01141[x],"5Z-Tetradecenoyl Coenzyme A"
M03022[x],"Trans,Cis-Myristo-2,5-Dienoyl Coenzyme A"
M01573[x],"Cis-(3S)-Hydroxytetradec-5-Enoyl Coenzyme A"
M00885[x],"3-Oxomyrist-5-Enoyl Coenzyme A"
CE5116[m],"Trans-3-Cis-8,11,14-Eicosatetraenoyl Coenzyme A"
CE5114[m],"Trans-2-Cis,Cis,Cis-8,11,14-Eicosatetraenoyl Coenzyme A"
CE4791[m],"3(S)-Hydroxy-Dihomo-Gama-Linolenoyl Coenzyme A"
CE4793[m],"3-Oxo-Dihomo-Gama-Linolenoyl Coenzyme A"
CE2437[m],"2E,6Z,9Z,12Z-Octadecatetraenoyl Coenzyme A"
CE2438[m],"3(S)-Hydroxy-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A"
CE2439[m],"3-Oxo-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A"
CE2440[m],"4Z,7Z,10Z-Hexadecatrienoyl Coenzyme A"
CE2441[m],"2E,4Z,7Z,10Z-Hexadecatetraenoyl Coenzyme A"
ac[x],"Acetate"
M01454[r],"Cholest-5-En-3B-Yl (9Z-Heptadecenoate)"
M01455[r],"Cholesterol-Ester-11,14,17-Eico"
M01456[r],"Cholest-5-En-3Beta-Yl (11Z,14Z-Eicosadienoate)"
M01457[r],"Cholesterol-Ester-11-Docose"
M01458[r],"Cholest-5-En-3Beta-Yl (11Z-Eicosenoate)"
M01460[r],"Cholesterol-Ester-13,16,19-Doco"
M01461[r],"Cholest-5-En-3Beta-Yl (13Z,16Z-Docosadienoate)"
M01462[r],"Cholest-5-En-3B-Yl (13Z-Docosenoate)"
M01463[r],"Cholesterol-Ester-13-Eicose"
M01464[r],"Cholesterol-Ester-13-Octade"
M01465[r],"Cholest-5-En-3Beta-Yl (15Z-Tetracosenoate)"
M01466[r],"Cholest-5-En-3Beta-Yl (4Z,7Z,10Z,13Z,16Z,19Z-Docosahexaenoate)"
M01467[r],"Cholesterol-Ester-4,7,10,13,16-Docosa"
M01468[r],"Cholest-5-En-3Beta-Yl (5Z,8Z,11Z,14Z,17Z-Eicosapentaenoate)"
M01469[r],"Cholesterol-Ester-5,8,11-Eico"
M01470[r],"Cholesterol-Ester-5-Tetra"
M01471[r],"Cholesterol-Ester-6,9,12,15,18,21-Tetra"
M01472[r],"Cholesterol-Ester-6,9,12,15,18-Tetraco"
M01473[r],"Cholesterol-Ester-6,9,12,15-Octa"
M01474[r],"Cholesterol-Ester-6,9-Octa"
M01475[r],"Cholest-5-En-3Beta-Yl (7Z,10Z,13Z,16Z,19Z-Docosapentaenoate)"
M01476[r],"Cholest-5-En-3Beta-Yl (7Z,10Z,13Z,16Z-Docosatetraenoate)"
M01477[r],"Cholesterol-Ester-7-Hexa"
M01479[r],"Cholesterol-Ester-7-Tetrade"
M01480[r],"Cholesterol-Ester-8,11,14,17-Eico"
M01481[r],"Cholesterol-Ester-8,11-Eico"
M01482[r],"Cholesterol-Ester-9,12,15,18,21-Tetra"
M01483[r],"Cholesterol-Ester-9,12,15,18-Tetraco"
M01484[r],"Cholesterol-Ester-9-Eicose"
M01485[r],"Cholesterol-Ester-9-Heptade"
M01486[r],"Cholesterol-Ester-9-Octa"
M01487[r],"Cholest-5-En-3B-Yl (9Z-Tetradecenoate)"
M01489[r],"Cholesterol-Ester-Cis-Vac"
M01490[r],"Cholest-5-En-3Beta-Yl (8Z,11Z,14Z-Eicosatrienoate)"
M01491[r],"Cholest-5-En-3Beta-Yl Docosanoate"
M01492[r],"Cholest-5-En-3Beta-Yl Eicosanoate"
M01494[r],"Cholesterol-Ester-Heneico"
M01495[r],"Cholest-5-En-3B-Yl (Heptadecanoate)"
M01496[r],"Cholesterol-Ester-Hexacosa"
M01497[r],"Cholesterol-Ester-Hexecose"
M01498[r],"Cholest-5-En-3Beta-Yl Dodecanoate"
M01501[r],"Cholest-5-En-3Beta-Yl Tetradecanoate"
M01502[r],"Cholest-5-En-3Beta-Yl Nonadecanoate"
M01506[r],"Cholest-5-En-3B-Yl (Pentadecanoate)"
M01508[r],"Cholesterol-Ester-Tetraco"
M01509[r],"Cholesterol-Ester-Trico"
M01510[r],"Cholesterol-Ester-Tridec"
amp[n],"Adenosine Monophosphate"
HC01609[c],"Uroporphyrinogeni"
nadh[e],"Nicotinamide Adenine Dinucleotide - Reduced"
dsT_antigen[c],"Disialyl-T Antigen"
ocdca[r],"Octadecanoate (N-C18:0)"
M00245[c],"1,2-Dihydroxy-5-(Methylthio)Pent-1-En-3-One"
h2co3[e],"Carbonic Acid"
dhlam[c],"Dihydrolipoamide"
pail5p_hs[g],"1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate"
coucoa[c],"P-Coumaroyl Coenzyme A"
4hbzcoa[c],"4-Hydroxybenzoyl Coenzyme A"
M00658[m],"2-Methoxy-6-All Trans-Decaprenyl-2-Methoxy-1,4-Benzoquinol"
M01165[m],"6-Methoxy-3-Methyl-2-All-Trans-Decaprenyl-1,4-Benzoquinol"
M00770[m],"3-Demethylubiquinol-10"
peplys[c],"Peptidyl-L-Lysine"
M00213[c],"Protein N6-Methyl-L-Lysine"
Ndmelys[c],"Protein N6,N6-Dimethyl-L-Lysine"
Ntmelys[c],"Protein N6,N6,N6-Trimethyl-L-Lysine"
M01871[g],"(GalNAc)1 (GlcNAc)1 (Ser/Thr)1"
M01872[g],"(Gal)1 (GalNAc)1 (GlcNAc)1 (Ser/Thr)1"
M01872[e],"(Gal)1 (GalNAc)1 (GlcNAc)1 (Ser/Thr)1"
sTn_antigen[c],"Sialyl-Tn Antigen"
Ser_Gly_Ala_X_Gly[c],"Protein-Linked Serine Residue (Glycosaminoglycan Attachment Site)"
doldp_L[c],"Dolichol Diphosphate, Human Liver Homolog"
M01869[g],"(GlcNAc)6 (Man)3 (Asn)1"
M01870[g]," 
(GlcNAc)7 (Man)3 (Asn)1"
M01870[e]," 
(GlcNAc)7 (Man)3 (Asn)1"
Ser_Gly_Ala_X_Gly[g],"Protein-Linked Serine Residue (Glycosaminoglycan Attachment Site)"
M00673[c],"2-Phenylacetamide"
M01389[c],"Beta-D-Glucose-6-Phosphate"
ditp[e],"Deoxyinosine-5'-Triphosphate"
HC01361[c],"Dihydroneopterin"
hnifedipine[e],"Hydroxy Nifedipine"
HC02057[r],"1,2-Diacylglycerol-Ld-Pe-Pool"
M02446[c],"Maltoheptaose"
M02446[e],"Maltoheptaose"
M02447[c],"Maltohexaose"
M02447[e],"Maltohexaose"
M02449[c],"Maltopentaose"
M02449[e],"Maltopentaose"
M02451[c],"Maltotetraose"
M02451[e],"Maltotetraose"
M01966[c],"D-Glucose 1,6-Bisphosphate"
itacon[c],"Itaconic Acid"
itacon[e],"Itaconic Acid"
adpman[e],"Adenosine-5'-Diphosphate-D-Mannose"
rbl_D[e],"D-Ribulose"
M01966[e],"D-Glucose 1,6-Bisphosphate"
M02155[e],"Hyodesoxycholic Acid"
M01989[e],"Glycodeoxycholic Acid"
M02837[e],"Retinyl Palmitate"
M02035[c],"Guanidine"
M02035[e],"Guanidine"
M02467[c],"Metformin"
M02467[e],"Metformin"
gpi_sig[c],"Glycophosphatidylinositol (Gpi) Signal Sequence (C-Terminal Peptide)"
m3gacpail_prot_hs[c],"M3Gacpail Prot Heparan Sulfate"
mem2emgacpail_prot_hs[c],"({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol-Protein (M4B)"
gpi_sig[e],"Glycophosphatidylinositol (Gpi) Signal Sequence (C-Terminal Peptide)"
M01881[e],"(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1"
M03131[e],"V3(Neuac)2-Gb5Cer ((Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1)"
n5m2masn[c],"((N-Acetyl-D-Glucosaminyl)5-(Alpha-D-Mannosyl)2-Beta-D-Mannosyl-Diacetylchitobiosyl)-L-Asparagine (Protein)"
n5m2masn[e],"((N-Acetyl-D-Glucosaminyl)5-(Alpha-D-Mannosyl)2-Beta-D-Mannosyl-Diacetylchitobiosyl)-L-Asparagine (Protein)"
hretn[e],"4 Hydroxy Retinoic Acid"
kdn[e],"2-Keto-3-Deoxy-D-Glycero-D-Galactononic Acid"
m3gacpail_prot_hs[e],"M3Gacpail Prot Heparan Sulfate"
core5[c],"Core 5"
core7[c],"Core 7"
core8[c],"Core 8"
mem2emgacpail_prot_hs[e],"({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol-Protein (M4B)"
dolichol_L[e],"Dolichol, Human Liver Homolog"
M03167[c],"5-Phosphonooxy-L-Lysine"
M03168[m],"3-Oxopropionyl Coenzyme A"
12dhchol[c],"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid"
12dhchol[e],"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid"
3dhchol[c],"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid"
3dhcdchol[c],"3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid"
3dhcdchol[e],"3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid"
3dhchol[e],"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid"
3dhdchol[c],"3-dehydro-Deoxycholate"
3dhdchol[e],"3-dehydro-Deoxycholate"
3dhlchol[c],"3-dehydro-Lithocholate"
3dhlchol[e],"3-dehydro-Lithocholate"
7dhcdchol[c],"7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid"
7dhcdchol[e],"7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid"
7dhchol[c],"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid"
7dhchol[e],"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid"
ca24g[c],"Cholic acid-24glucuronide, CA-24G"
ca24g[r],"Cholic acid-24glucuronide, CA-24G"
ca24g[e],"Cholic acid-24glucuronide, CA-24G"
ca3s[c],"Cholic acid 3-sulfate"
ca3s[e],"Cholic acid 3-sulfate"
cdca24g[c],"Chenodeoxycholic acid-24glucuronide, CDCA-24G"
cdca24g[r],"Chenodeoxycholic acid-24glucuronide, CDCA-24G"
cdca24g[e],"Chenodeoxycholic acid-24glucuronide, CDCA-24G"
cdca3g[c],"Chenodeoxycholic acid-3glucuronide, CDCA-3G"
cdca3g[r],"Chenodeoxycholic acid-3glucuronide, CDCA-3G"
cdca3g[e],"Chenodeoxycholic acid-3glucuronide, CDCA-3G"
hyochol[c],"Hyocholic acid; gamma-Muricholate"
coprost[c],"Coprostanol"
coprost[e],"Coprostanol"
dca24g[c],"Deoxycholic acid-24glucuronide, CDA-24G"
dca24g[r],"Deoxycholic acid-24glucuronide, CDA-24G"
dca24g[e],"Deoxycholic acid-24glucuronide, CDA-24G"
dca3g[c],"Deoxycholic acid-3glucuronide, CDA-3G"
dca3g[r],"Deoxycholic acid-3glucuronide, CDA-3G"
dca3g[e],"Deoxycholic acid-3glucuronide, CDA-3G"
dca3s[c],"Deoxycholic acid 3-sulfate"
dca3s[e],"Deoxycholic acid 3-sulfate"
gca3s[c],"Glycocholic acid 3-sulfate"
gcdca3s[c],"Glycochenodeoxycholic acid 3-sulfate"
gdca3s[c],"Glycodeoxycholic acid 3-sulfate"
gudca3s[c],"Glycoursodeoxycholic acid 3-sulfate"
hca24g[c],"Hyocholic acid-24glucuronide, HCA-24G"
hca6g[c],"Hyocholic acid-6glucuronide, HCA-6G"
hdca24g[c],"Hyodeoxycholic acid-24glucuronide, HDCA-24G"
hdca6g[c],"Hyodeoxycholic acid-6glucuronide, HDCA-6G"
icdchol[c],"Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid"
isochol[c],"Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid"
lca24g[c],"Lithocholic acid-24glucuronide, CDCA-24G"
lca3g[c],"Lithocholic acid-3glucuronide, CDCA-3G"
lca3s[c],"Lithocholic acid 3-sulfate"
tca3s[c],"Taurocholic acid 3-sulfate"
