Rxn,min_AST,max_AST,min_GBM,max_GBM,min_ODG,max_ODG,Formula
r1019,-174.928331410904,0,-8.1414732406944e-05,7.9510623582543e-06,-0.000171404768671835,0,"Chenodeoxycholoyl Coenzyme A  <=> Chenodeoxycholoyl Coenzyme A "
r1020,0,3.05375810553828e-06,0,7.97686363445614e-06,0,2.02727205262931e-05,"5Beta-Cholestane-3Alpha,7Alpha,26-Triol  <=> 5Beta-Cholestane-3Alpha,7Alpha,26-Triol "
r1050,3.07529690707098,3.07530623799855,3.08341760941838,3.08343637046974,2.48496583627809,2.48500693776082,"Cholesterol  <=> Cholesterol "
r1052,0,3.73237100209028e-06,NaN,NaN,NaN,NaN,"Cholesterol  -> Cholesterol "
r1078,0,3.22993645778087e-07,0,9.31253141213801e-07,0,9.16710980902735e-07,"L-Tyrosine  -> L-Tyrosine "
r1116,-543.137423274326,-384.288916820302,-1000,-999.999790864543,-586.063013925705,-586.061834153935,"Adenosine Triphosphate  <=> Adenosine Triphosphate "
r1134,0,3.99897089664591e-07,NaN,NaN,NaN,NaN,"2 Oxygen + Proton + Nicotinamide Adenine Dinucleotide Phosphate - Reduced + 14-Demethyllanosterol  -> 2 Water + Nicotinamide Adenine Dinucleotide Phosphate + 4Alpha-Methylzymosterol-4-Carboxylate "
r1144,NaN,NaN,0,0.000926111045373545,NaN,NaN,"Sodium + L-Glutamate  -> Sodium + L-Glutamate "
r1147,-1000,1000,-1000,1000,-1000,1000,"2-Oxoglutarate + Isocitric Acid  <=> 2-Oxoglutarate + Isocitric Acid "
r1148,-74.9692848903876,0,-3.48920284835685e-05,0,-7.34591845485966e-05,0,"2-Oxoglutarate + Isocitric Acid  <=> 2-Oxoglutarate + Isocitric Acid "
r1150,0,526.129733948035,0,112.574555804157,0,572.320029528902,"Orthophosphate  -> Orthophosphate "
r1154,-250.701597650367,0,-0.00224397300598866,0,-1.88946280559321e-05,6.13212155258225e-05,"Nicotinamide Adenine Dinucleotide + Coenzyme A + 2-Oxobutanoate  <=> Nicotinamide Adenine Dinucleotide - Reduced + Carbon Dioxide + Propanoyl Coenzyme A "
r1155,NaN,NaN,NaN,NaN,0,6.13212163216303e-05,"Proton + 2-Oxobutanoate  -> Proton + 2-Oxobutanoate "
r1156,-1000,8.05659684288859,-1000,8.07806787934122,-1000,6.5101159070618,"Uridine + Deoxyuridine-5'-Triphosphate  <=> Proton + Deoxyuridine-5'-Diphosphate + Uridine-5'-Monophosphate "
r1162,0,3.05375809261932e-06,NaN,NaN,NaN,NaN,"Water + Adenosine Triphosphate + Sulfate  -> Proton + Adenosine Diphosphate + Orthophosphate + Sulfate "
r1164,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095065295762e-05,"Cholesterol + Palmitoyl Coenzyme A (N-C16:0 Coenzyme A)  -> Coenzyme A + Cholest-5-En-3Beta-Yl Hexadecanoate "
r1165,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Cholesterol + Trans-Hexadec-2-Enoyl Coenzyme A  -> Coenzyme A + Cholest-5-En-3Beta-Yl (9Z-Hexadecenoate) "
r1166,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Cholesterol + Stearoyl Coenzyme A (N-C18:0 Coenzyme A)  -> Coenzyme A + Cholest-5-En-3Beta-Yl Octadecanoate "
r1167,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Cholesterol + Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A)  -> Coenzyme A + Cholest-5-En-3B-Yl (9Z-Octadecenoate) "
r1168,0,1.11971130536404e-05,0,3.48223287574001e-05,0,4.87095062453591e-05,"Cholesterol + Linoleic Coenzyme A  -> Coenzyme A + Cholest-5-En-3Beta-Yl (9Z,12Z-Octadecadienoate) "
r1169,0,1.11971130536404e-05,0,3.48223288213489e-05,0,4.8709505911404e-05,"Cholesterol + Gamma-Linolenoyl Coenzyme A  -> Coenzyme A + Cholest-5-En-3Beta-Yl (9Z,12Z,15Z-Octadecatrienoate) "
r1170,0,1.11971131104838e-05,0,3.48223287112148e-05,0,4.87095057906117e-05,"Cholesterol + Gamma-Linolenoyl Coenzyme A  -> Coenzyme A + Cholesterol-Ester-Gamma-Lin "
r1171,0,1.11971130536404e-05,0,3.48223287574001e-05,0,4.87095062453591e-05,"Cholesterol + Arachidonoyl Coenzyme A  -> Coenzyme A + Cholest-5-En-3Beta-Yl (5Z,8Z,11Z,14Z-Eicosatetraenoate) "
r1172,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095065295762e-05,"Water + Cholest-5-En-3Beta-Yl Hexadecanoate  -> Proton + Cholesterol + Hexadecanoate (N-C16:0) "
r1174,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Water + Cholest-5-En-3Beta-Yl (9Z-Hexadecenoate)  -> Proton + Cholesterol + Hexadecenoate (N-C16:1) "
r1175,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Water + Cholest-5-En-3Beta-Yl Octadecanoate  -> Proton + Cholesterol + Octadecanoate (N-C18:0) "
r1177,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Water + Cholest-5-En-3B-Yl (9Z-Octadecenoate)  -> Proton + Cholesterol + Octadecenoate (N-C18:1) "
r1179,0,1.11971130536404e-05,0,3.48223287574001e-05,0,4.87095062453591e-05,"Water + Cholest-5-En-3Beta-Yl (9Z,12Z-Octadecadienoate)  -> Proton + Cholesterol + Linoleate "
r1181,0,1.11971130536404e-05,0,3.48223288213489e-05,0,4.8709505911404e-05,"Water + Cholest-5-En-3Beta-Yl (9Z,12Z,15Z-Octadecatrienoate)  -> Proton + Cholesterol + Alpha-Linolenate "
r1182,0,1.11971131104838e-05,0,3.48223287112148e-05,0,4.87095057906117e-05,"Water + Cholesterol-Ester-Gamma-Lin  -> Proton + Cholesterol + Gamma-Linolenate "
r1183,0,1.11971130536404e-05,0,3.48223287574001e-05,0,4.87095062453591e-05,"Water + Cholest-5-En-3Beta-Yl (5Z,8Z,11Z,14Z-Eicosatetraenoate)  -> Arachidonate + Proton + Cholesterol "
r1251,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Hexadecenoate (N-C16:1)  -> Adenosine Monophosphate + Diphosphate + Trans-Hexadec-2-Enoyl Coenzyme A "
r1252,0,1.11971130062708e-05,0,3.48223287645055e-05,0,2.96469944487399e-05,"Adenosine Triphosphate + Coenzyme A + Hexadecenoate (N-C16:1)  -> Adenosine Monophosphate + Diphosphate + Trans-Hexadec-2-Enoyl Coenzyme A "
r1253,0,3.73237101788012e-06,0,1.44055800621601e-05,0,1.69702835961516e-05,"Adenosine Triphosphate + 8 Proton + Coenzyme A + Stearidonic Acid C18:4, N-3  -> Adenosine Monophosphate + Diphosphate + Stearoyl Coenzyme A (N-C18:0 Coenzyme A) "
r1254,0,5.59855652682018e-06,0,1.44055800710419e-05,0,2.60439318324757e-05,"8 Proton + Adenosine Triphosphate + Coenzyme A + Stearidonic Acid C18:4, N-3  -> Adenosine Monophosphate + Diphosphate + Stearoyl Coenzyme A (N-C18:0 Coenzyme A) "
r1255,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Octadecenoate (N-C18:1)  -> Adenosine Monophosphate + Diphosphate + Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A) "
r1257,0,1.11971130536404e-05,0,3.48223287574001e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Linoleate  -> Adenosine Monophosphate + Diphosphate + Linoleic Coenzyme A "
r1259,0,1.11971131673272e-05,0,3.48223288497707e-05,0,4.87095051653341e-05,"Adenosine Triphosphate + Coenzyme A + Alpha-Linolenate  -> Adenosine Monophosphate + Diphosphate + Gamma-Linolenoyl Coenzyme A "
r1260,0,1.11971130536404e-05,0,3.48223286401605e-05,0,4.87095055063946e-05,"Adenosine Triphosphate + Coenzyme A + Gamma-Linolenate  -> Adenosine Monophosphate + Diphosphate + Gamma-Linolenoyl Coenzyme A "
r1262,0,1.11971130536404e-05,0,3.48223287574001e-05,0,4.87095062453591e-05,"Arachidonate + Adenosine Triphosphate + Coenzyme A  -> Adenosine Monophosphate + Diphosphate + Arachidonoyl Coenzyme A "
r1292,NaN,NaN,-1.16306761128726e-05,1000,-2.44863953184904e-05,648.955850744478,"Propanoyl Coenzyme A  <=> Propanoyl Coenzyme A "
r1298,0,3.73237100209028e-06,0,1.05825942809741e-05,0,1.65674141350242e-05,"Gamma-Linolenate  -> Gamma-Linolenate "
r1377,-1000,1000,-1000,1000,-1000,1000,"Reduced Glutathione + Formaldehyde  <=> Hydroxymethylglutathione "
r1378,-1000,1000,-1000,1000,-1000,1000,"Nicotinamide Adenine Dinucleotide + Hydroxymethylglutathione  <=> Proton + Nicotinamide Adenine Dinucleotide - Reduced + S-Formylglutathionate "
r1380,0,3.99896891220156e-07,NaN,NaN,0,1.60941779019722e-06,"Proton + Nicotinamide Adenine Dinucleotide Phosphate - Reduced + Zymosterol  -> Nicotinamide Adenine Dinucleotide Phosphate + Cholesta-8(9)-En-3Beta-Ol "
r1382,0,5.08959686840171e-07,0,1.58283312490237e-06,0,2.21406843081695e-06,"6 Adenosine Triphosphate + 6 L-Glutamate + 5,6,7,8-Tetrahydrofolate  -> 6 Proton + 6 Adenosine Diphosphate + 6 Orthophosphate + Heptaglutamyl Folate (Thf) "
r1383,0,2.16718316250403e-06,0,1.16228665199003e-05,0,4.42813689005561e-06,"6 Water + Heptaglutamyl Folate (Thf)  -> 6 L-Glutamate + 5,6,7,8-Tetrahydrofolate "
r1400,NaN,NaN,NaN,NaN,-1000,1000,"Propanoyl Coenzyme A + L-Carnitine  <=> Propanoyl Coenzyme A + L-Carnitine "
r1401,-1000,1000,-1000,1000,-1000,1000,"Butanoyl Coenzyme A + L-Carnitine  <=> L-Carnitine + Butanoyl Coenzyme A "
r1411,0,907.398296150465,0,1000,NaN,NaN,"Water + Gm1-Pool  -> D-Galactose + Gm2-Pool "
r1418,444.368701162637,1000,416.112173539752,416.118734727019,863.716167792478,863.716843670197,"Proton + Bicarbonate  <=> Water + Carbon Dioxide "
r1435,0,41.9242995776007,499.999661166382,500.000069852479,0,7.7729403074045e-06,"L-Serine  -> L-Serine "
r1443,0,87.3897111682417,NaN,NaN,0,162.238962686118,"Lauroyl Coenzyme A + Oxygen  -> Hydrogen Peroxide + Trans-Dodec-2-Enoyl Coenzyme A "
r1444,0,87.3897111682417,0,0.00017114297383883,0,162.238962686118,"Myristoyl Coenzyme A + Oxygen  -> Hydrogen Peroxide + (2E)-Tetradecenoyl Coenzyme A "
r1445,0,87.3897111682416,NaN,NaN,0,162.238962686116,"Decanoyl Coenzyme A (N-C10:0 Coenzyme A) + Oxygen  -> Hydrogen Peroxide + Trans-Dec-2-Enoyl Coenzyme A "
r1446,0,88.0018334875053,NaN,NaN,0,3.06734991681878e-05,"Butanoyl Coenzyme A + Ubiquinone-10  -> Crotonoyl Coenzyme A + Ubiquinol-10 "
r1447,0,235.662030557955,NaN,NaN,0,459.536226778059,"Ubiquinone-10 + Lauroyl Coenzyme A  -> Ubiquinol-10 + Trans-Dodec-2-Enoyl Coenzyme A "
r1448,0,235.662030557954,NaN,NaN,0,459.536226778056,"Ubiquinone-10 + Octanoyl Coenzyme A (N-C8:0 Coenzyme A)  -> Ubiquinol-10 + (2E)-Octenoyl Coenzyme A "
r1449,0,235.662030557955,NaN,NaN,0,459.536226778058,"Ubiquinone-10 + Myristoyl Coenzyme A  -> Ubiquinol-10 + (2E)-Tetradecenoyl Coenzyme A "
r1450,0,235.662030557954,NaN,NaN,0,459.536226778057,"Ubiquinone-10 + Hexanoyl Coenzyme A (N-C6:0Coenzyme A)  -> Ubiquinol-10 + Trans-Hex-2-Enoyl Coenzyme A "
r1451,0,235.662030557954,NaN,NaN,0,459.536226778056,"Ubiquinone-10 + Decanoyl Coenzyme A (N-C10:0 Coenzyme A)  -> Ubiquinol-10 + Trans-Dec-2-Enoyl Coenzyme A "
r1454,0,250.701597650367,0,0.00224397300598866,0,3.12852160959665e-05,"Proton + 2-Oxobutanoate  -> Proton + 2-Oxobutanoate "
r1455,0,1000,0,0.000594173851141022,0,4.06985525387427e-05,"Proton + L-Phenylalanine  -> Proton + L-Phenylalanine "
r1457,0,3.05375806419761e-06,0,9.49699874297494e-06,0,1.32844110538599e-05,"Proton + Nicotinamide Adenine Dinucleotide Phosphate - Reduced + Hexadecenal  -> Nicotinamide Adenine Dinucleotide Phosphate + Hexadecanal "
r1459,-1.11971130536404e-05,0,-1000,0,-4.87095051084907e-05,0,"Diphosphate  <=> Diphosphate "
r1467,-3.05375810553828e-06,154.80506827467,-9.39092472762582e-06,105.294304131037,-1.17311612939375e-05,4.33541704296658e-05,"Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A)  <=> Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A) "
r1472,0,154.80506827467,0,105.294304131036,0,4.33541707707263e-05,"Flavin Adenine Dinucleotide Oxidized + Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A)  -> Flavin Adenine Dinucleotide Reduced + Trans,Cis-Octadeca-2,9-Dienoyl Coenzyme A "
r1474,0,154.80506827467,0,105.294304131036,0,4.33541707707263e-05,"Water + Trans,Cis-Octadeca-2,9-Dienoyl Coenzyme A  -> (S)-3-Hydroxyoleyleoyl Coenzyme A "
r1477,0,154.80506827467,0,105.294304131036,0,4.33541707707263e-05,"Nicotinamide Adenine Dinucleotide + (S)-3-Hydroxyoleyleoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxooleoyl Coenzyme A "
r1481,0,107.677984411682,0,0.000563221700445527,0,4.33541703941387e-05,"Coenzyme A + 3-Oxooleoyl Coenzyme A  -> Acetyl Coenzyme A + Palmitoleyl Coenzyme A "
r1487,0,3.73237101788012e-06,0,3.48223287076621e-05,0,2.43547534637401e-05,"Adenosine Triphosphate + Coenzyme A + Hexadecenoate (N-C16:1)  -> Adenosine Monophosphate + Diphosphate + Palmitoleyl Coenzyme A "
r1544,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + Glycine  <=> L-Glutamine + Glycine "
r1546,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Methionine  <=> Glycine + L-Methionine "
r1547,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Tryptophan  <=> Glycine + L-Tryptophan "
r1548,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Phenylalanine  <=> Glycine + L-Phenylalanine "
r1549,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Tyrosine  <=> Glycine + L-Tyrosine "
r1551,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Leucine  <=> Glycine + L-Leucine "
r1552,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Proline  <=> Glycine + L-Proline "
r1553,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + Glycine  <=> L-Asparagine + Glycine "
r1554,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Valine  <=> Glycine + L-Valine "
r1556,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Homoserine  <=> Glycine + L-Homoserine "
r1557,-1000,1000,-1000,1000,-1000,1000,"Glycine + L-Isoleucine  <=> Glycine + L-Isoleucine "
r1559,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Serine  <=> L-Alanine + L-Serine "
r1560,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Methionine  <=> L-Alanine + L-Methionine "
r1561,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Tryptophan  <=> L-Alanine + L-Tryptophan "
r1562,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Phenylalanine  <=> L-Alanine + L-Phenylalanine "
r1563,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Tyrosine  <=> L-Alanine + L-Tyrosine "
r1564,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Cysteine  <=> L-Alanine + L-Cysteine "
r1565,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Leucine  <=> L-Alanine + L-Leucine "
r1566,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Proline  <=> L-Alanine + L-Proline "
r1567,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Asparagine  <=> L-Alanine + L-Asparagine "
r1568,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Valine  <=> L-Alanine + L-Valine "
r1569,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Threonine  <=> L-Alanine + L-Threonine "
r1570,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Homoserine  <=> L-Alanine + L-Homoserine "
r1571,-1000,1000,-1000,1000,-1000,1000,"L-Alanine + L-Isoleucine  <=> L-Alanine + L-Isoleucine "
r1573,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Methionine  <=> L-Glutamine + L-Methionine "
r1574,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Tryptophan  <=> L-Glutamine + L-Tryptophan "
r1575,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Phenylalanine  <=> L-Glutamine + L-Phenylalanine "
r1576,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Tyrosine  <=> L-Glutamine + L-Tyrosine "
r1578,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Leucine  <=> L-Glutamine + L-Leucine "
r1579,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Proline  <=> L-Glutamine + L-Proline "
r1580,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Glutamine  <=> L-Asparagine + L-Glutamine "
r1581,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Valine  <=> L-Glutamine + L-Valine "
r1583,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Homoserine  <=> L-Glutamine + L-Homoserine "
r1584,-1000,1000,-1000,1000,-1000,1000,"L-Glutamine + L-Isoleucine  <=> L-Glutamine + L-Isoleucine "
r1585,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Methionine  <=> L-Serine + L-Methionine "
r1586,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Tryptophan  <=> L-Serine + L-Tryptophan "
r1587,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Phenylalanine  <=> L-Serine + L-Phenylalanine "
r1588,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Tyrosine  <=> L-Serine + L-Tyrosine "
r1589,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Serine  <=> L-Cysteine + L-Serine "
r1590,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Leucine  <=> L-Serine + L-Leucine "
r1591,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Proline  <=> L-Serine + L-Proline "
r1592,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Serine  <=> L-Asparagine + L-Serine "
r1593,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Valine  <=> L-Serine + L-Valine "
r1594,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Threonine  <=> L-Serine + L-Threonine "
r1595,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Homoserine  <=> L-Serine + L-Homoserine "
r1596,-1000,1000,-1000,1000,-1000,1000,"L-Serine + L-Isoleucine  <=> L-Serine + L-Isoleucine "
r1597,-1000,1000,-1000,1000,-1000,1000,"L-Tryptophan + L-Methionine  <=> L-Methionine + L-Tryptophan "
r1598,-1000,1000,-1000,1000,-1000,1000,"L-Methionine + L-Phenylalanine  <=> L-Methionine + L-Phenylalanine "
r1599,-1000,1000,-1000,1000,-1000,1000,"L-Tyrosine + L-Methionine  <=> L-Methionine + L-Tyrosine "
r1600,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Methionine  <=> L-Cysteine + L-Methionine "
r1602,-1000,1000,-1000,1000,-1000,1000,"L-Methionine + L-Proline  <=> L-Methionine + L-Proline "
r1603,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Methionine  <=> L-Asparagine + L-Methionine "
r1604,-1000,1000,-1000,1000,-1000,1000,"L-Methionine + L-Valine  <=> L-Methionine + L-Valine "
r1605,-1000,1000,-1000,1000,-1000,1000,"L-Threonine + L-Methionine  <=> L-Threonine + L-Methionine "
r1606,-1000,1000,-1000,1000,-1000,1000,"L-Homoserine + L-Methionine  <=> L-Methionine + L-Homoserine "
r1607,-1000,1000,-1000,1000,-1000,1000,"L-Isoleucine + L-Methionine  <=> L-Methionine + L-Isoleucine "
r1608,-1000,1000,-1000,1000,-1000,1000,"L-Phenylalanine + L-Tryptophan  <=> L-Tryptophan + L-Phenylalanine "
r1609,-1000,1000,-1000,1000,-1000,1000,"L-Tyrosine + L-Tryptophan  <=> L-Tryptophan + L-Tyrosine "
r1610,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Tryptophan  <=> L-Cysteine + L-Tryptophan "
r1611,-1000,1000,-1000,1000,-1000,1000,"L-Leucine + L-Tryptophan  <=> L-Leucine + L-Tryptophan "
r1612,-1000,1000,-1000,1000,-1000,1000,"L-Proline + L-Tryptophan  <=> L-Tryptophan + L-Proline "
r1613,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Tryptophan  <=> L-Asparagine + L-Tryptophan "
r1614,-1000,1000,-1000,1000,-1000,1000,"L-Tryptophan + L-Valine  <=> L-Tryptophan + L-Valine "
r1615,-1000,1000,-1000,1000,-1000,1000,"L-Threonine + L-Tryptophan  <=> L-Threonine + L-Tryptophan "
r1616,-1000,1000,-1000,1000,-1000,1000,"L-Homoserine + L-Tryptophan  <=> L-Homoserine + L-Tryptophan "
r1617,-1000,1000,-1000,1000,-1000,1000,"L-Isoleucine + L-Tryptophan  <=> L-Isoleucine + L-Tryptophan "
r1618,-1000,1000,-1000,1000,-1000,1000,"L-Tyrosine + L-Phenylalanine  <=> L-Phenylalanine + L-Tyrosine "
r1619,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Phenylalanine  <=> L-Cysteine + L-Phenylalanine "
r1620,-1000,1000,-1000,1000,-1000,1000,"L-Leucine + L-Phenylalanine  <=> L-Leucine + L-Phenylalanine "
r1621,-1000,1000,-1000,1000,-1000,1000,"L-Phenylalanine + L-Proline  <=> L-Phenylalanine + L-Proline "
r1622,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Phenylalanine  <=> L-Asparagine + L-Phenylalanine "
r1623,-1000,1000,-1000,1000,-1000,1000,"L-Phenylalanine + L-Valine  <=> L-Phenylalanine + L-Valine "
r1624,-1000,1000,-1000,1000,-1000,1000,"L-Threonine + L-Phenylalanine  <=> L-Threonine + L-Phenylalanine "
r1625,-1000,1000,-1000,1000,-1000,1000,"L-Homoserine + L-Phenylalanine  <=> L-Homoserine + L-Phenylalanine "
r1626,-1000,1000,-1000,1000,-1000,1000,"L-Isoleucine + L-Phenylalanine  <=> L-Isoleucine + L-Phenylalanine "
r1627,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Tyrosine  <=> L-Cysteine + L-Tyrosine "
r1628,-1000,1000,-1000,1000,-1000,1000,"L-Leucine + L-Tyrosine  <=> L-Tyrosine + L-Leucine "
r1629,-1000,1000,-1000,1000,-1000,1000,"L-Proline + L-Tyrosine  <=> L-Tyrosine + L-Proline "
r1630,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Tyrosine  <=> L-Asparagine + L-Tyrosine "
r1631,-1000,1000,-1000,1000,-1000,1000,"L-Tyrosine + L-Valine  <=> L-Tyrosine + L-Valine "
r1632,-1000,1000,-1000,1000,-1000,1000,"L-Threonine + L-Tyrosine  <=> L-Threonine + L-Tyrosine "
r1633,-1000,1000,-1000,1000,-1000,1000,"L-Homoserine + L-Tyrosine  <=> L-Homoserine + L-Tyrosine "
r1634,-1000,1000,-1000,1000,-1000,1000,"L-Isoleucine + L-Tyrosine  <=> L-Tyrosine + L-Isoleucine "
r1635,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Leucine  <=> L-Cysteine + L-Leucine "
r1636,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Proline  <=> L-Cysteine + L-Proline "
r1637,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Cysteine  <=> L-Asparagine + L-Cysteine "
r1638,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Valine  <=> L-Cysteine + L-Valine "
r1639,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Threonine  <=> L-Cysteine + L-Threonine "
r1640,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Homoserine  <=> L-Cysteine + L-Homoserine "
r1641,-1000,1000,-1000,1000,-1000,1000,"L-Cysteine + L-Isoleucine  <=> L-Cysteine + L-Isoleucine "
r1642,-1000,1000,-1000,1000,-1000,1000,"L-Leucine + L-Proline  <=> L-Leucine + L-Proline "
r1643,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Leucine  <=> L-Asparagine + L-Leucine "
r1644,-1000,1000,-1000,1000,-1000,1000,"L-Leucine + L-Valine  <=> L-Leucine + L-Valine "
r1645,-1000,1000,-1000,1000,-1000,1000,"L-Threonine + L-Leucine  <=> L-Threonine + L-Leucine "
r1646,-1000,1000,-1000,1000,-1000,1000,"L-Homoserine + L-Leucine  <=> L-Homoserine + L-Leucine "
r1647,-1000,1000,-1000,1000,-1000,1000,"L-Isoleucine + L-Leucine  <=> L-Isoleucine + L-Leucine "
r1648,-1000,1000,-1000,1000,-1000,1000,"L-Asparagine + L-Proline  <=> L-Asparagine + L-Proline "
r1649,-1000,1000,-1000,1000,-1000,1000,"L-Proline + L-Valine  <=> L-Proline + L-Valine "
r1650,-1000,1000,-1000,1000,-1000,1000,"L-Threonine + L-Proline  <=> L-Threonine + L-Proline "
r1651,-1000,1000,-1000,1000,-1000,1000,"L-Homoserine + L-Proline  <=> L-Homoserine + L-Proline "
